Date,USDINR
2024-06-19,83.374100
2024-06-20,83.419502
2024-06-21,83.601601
2024-06-24,83.562500
2024-06-25,83.460403
2024-06-26,83.414597
2024-06-27,83.580399
2024-06-28,83.450897
2024-07-01,83.367500
2024-07-02,83.441299
2024-07-03,83.479103
2024-07-04,83.491203
2024-07-05,83.493401
2024-07-08,83.472099
2024-07-09,83.457603
2024-07-10,83.492996
2024-07-11,83.495903
2024-07-12,83.518501
2024-07-15,83.520302
2024-07-16,83.587601
2024-07-17,83.529602
2024-07-18,83.572098
2024-07-19,83.674301
2024-07-22,83.730301
2024-07-23,83.671303
2024-07-24,83.706802
2024-07-25,83.742996
2024-07-26,83.737602
2024-07-29,83.727798
2024-07-30,83.750504
2024-07-31,83.738998
2024-08-01,83.717796
2024-08-02,83.743896
2024-08-05,83.735298
2024-08-06,84.002602
2024-08-07,83.934898
2024-08-08,83.942398
2024-08-09,83.988998
2024-08-12,83.949799
2024-08-13,83.889999
2024-08-14,83.882004
2024-08-15,83.971497
2024-08-16,83.948303
2024-08-19,83.889801
2024-08-20,83.878601
2024-08-21,83.779404
2024-08-22,83.888603
2024-08-23,83.940598
2024-08-26,83.813797
2024-08-27,83.883698
2024-08-28,83.921600
2024-08-29,83.941498
2024-08-30,83.895103
2024-09-02,83.863800
2024-09-03,83.927299
2024-09-04,83.950302
2024-09-05,83.982498
2024-09-06,83.983597
2024-09-09,83.982597
2024-09-10,83.980904
2024-09-11,83.982002
2024-09-12,83.992599
2024-09-13,83.934799
2024-09-16,83.884804
2024-09-17,83.884003
2024-09-18,83.770599
2024-09-19,83.691704
2024-09-20,83.614700
2024-09-23,83.487099
2024-09-24,83.559601
2024-09-25,83.567596
2024-09-26,83.624100
2024-09-27,83.617104
2024-09-30,83.716400
2024-10-01,83.827301
2024-10-02,83.872101
2024-10-03,83.919601
2024-10-04,84.009399
2024-10-07,84.027802
2024-10-08,83.964104
2024-10-09,83.914597
2024-10-10,83.942200
2024-10-11,83.945999
2024-10-14,84.168297
2024-10-15,84.048500
2024-10-16,84.056198
2024-10-17,84.039299
2024-10-18,84.053802
2024-10-21,84.068703
2024-10-22,84.073502
2024-10-23,84.084000
2024-10-24,84.067596
2024-10-25,84.081802
2024-10-28,84.101997
2024-10-29,84.102798
2024-10-30,84.089302
2024-10-31,84.089104
2024-11-01,84.091499
2024-11-04,84.133598
2024-11-05,84.152496
2024-11-06,84.116302
2024-11-07,84.251198
2024-11-08,84.306396
2024-11-11,84.382896
2024-11-12,84.396500
2024-11-13,84.395302
2024-11-14,84.422997
2024-11-15,84.473801
2024-11-18,84.477501
2024-11-19,84.398499
2024-11-20,84.397598
2024-11-21,84.383102
2024-11-22,84.488297
2024-11-25,84.435997
2024-11-26,84.377502
2024-11-27,84.339104
2024-11-28,84.420303
2024-11-29,84.471603
2024-12-02,84.556999
2024-12-03,84.737099
2024-12-04,84.683098
2024-12-05,84.707001
2024-12-06,84.683800
2024-12-09,84.666000
2024-12-10,84.847298
2024-12-11,84.874001
2024-12-12,84.857101
2024-12-13,84.839203
2024-12-16,84.802002
2024-12-17,84.917297
2024-12-18,84.915398
2024-12-19,85.165497
2024-12-20,85.279404
2024-12-23,84.945000
2024-12-24,85.098900
2024-12-25,85.181503
2024-12-26,85.413399
2024-12-27,85.260902
2024-12-30,85.386002
2024-12-31,85.786598
2025-01-02,85.785698
2025-01-03,85.804001
2025-01-06,85.759003
2025-01-07,85.680702
2025-01-08,85.806503
2025-01-09,85.907501
2025-01-10,85.919998
2025-01-13,86.188004
2025-01-14,86.650597
2025-01-15,86.535400
2025-01-16,86.431000
2025-01-17,86.606102
2025-01-20,86.569000
2025-01-21,86.211098
2025-01-22,86.451897
2025-01-23,86.472702
2025-01-24,86.440201
2025-01-27,86.203003
2025-01-28,86.468399
2025-01-29,86.584602
2025-01-30,86.640602
2025-01-31,86.647003
2025-02-03,86.554001
2025-02-04,86.943398
2025-02-05,87.130096
2025-02-06,87.334099
2025-02-07,87.588303
2025-02-10,87.513100
2025-02-11,87.490097
2025-02-12,86.811203
2025-02-13,86.874001
2025-02-14,86.754097
2025-02-17,86.434601
2025-02-18,86.854797
2025-02-19,86.887199
2025-02-20,86.872803
2025-02-21,86.451202
2025-02-24,86.529404
2025-02-25,86.690102
2025-02-26,87.081200
2025-02-27,87.162201
2025-02-28,87.327003
2025-03-03,87.463997
2025-03-04,87.329597
2025-03-05,87.217003
2025-03-06,86.889297
2025-03-07,87.128799
2025-03-10,87.073799
2025-03-11,87.355103
2025-03-12,87.200104
2025-03-13,87.340599
2025-03-14,86.922096
2025-03-17,86.939003
2025-03-18,86.916397
2025-03-19,86.576103
2025-03-20,86.337097
2025-03-21,86.336098
2025-03-24,85.987000
2025-03-25,85.532097
2025-03-26,85.590401
2025-03-27,86.095398
2025-03-28,85.694901
2025-03-31,85.538803
2025-04-01,85.468102
2025-04-02,85.610100
2025-04-03,85.651199
2025-04-04,85.282898
2025-04-07,85.529297
2025-04-08,86.027000
2025-04-09,86.435303
2025-04-10,86.209297
2025-04-11,86.260399
2025-04-14,86.193001
2025-04-15,86.044800
2025-04-16,85.726700
2025-04-17,85.620499
2025-04-22,85.158897
2025-04-23,85.232399
2025-04-24,85.499901
2025-04-25,85.257301
2025-04-28,85.384903
2025-04-29,85.160301
2025-04-30,85.170799
2025-05-01,84.531197
2025-05-02,84.696701
2025-05-05,84.526299
2025-05-06,84.220802
2025-05-07,84.793198
2025-05-08,84.817200
2025-05-09,86.082199
2025-05-12,85.408302
2025-05-13,84.965698
2025-05-14,85.060303
2025-05-15,85.487602
2025-05-16,85.444901
2025-05-19,85.500298
2025-05-20,85.372101
2025-05-21,85.536102
2025-05-22,85.600304
2025-05-23,85.974899
2025-05-26,85.199303
2025-05-27,85.158203
2025-05-28,85.360497
2025-05-29,85.385902
2025-05-30,85.361298
2025-06-02,85.524300
2025-06-03,85.363701
2025-06-04,85.708801
2025-06-05,85.904198
2025-06-06,85.877502
2025-06-09,85.785301
2025-06-10,85.755997
2025-06-11,85.652802
2025-06-12,85.469803
2025-06-13,85.688400
2025-06-16,86.249199
2025-06-17,86.104202
2025-06-18,86.362701
2025-06-19,86.613602
2025-06-20,86.583801
2025-06-23,86.580299
2025-06-24,86.233002
2025-06-25,85.904800
2025-06-26,86.006104
2025-06-27,85.666397
2025-06-30,85.455299
2025-07-01,85.713997
2025-07-02,85.642799
2025-07-03,85.694099
2025-07-04,85.319099
2025-07-07,85.496300
2025-07-08,85.891998
2025-07-09,85.707397
2025-07-10,85.708504
2025-07-11,85.734802
2025-07-14,85.821297
2025-07-15,85.968399
2025-07-16,85.993103
2025-07-17,85.885201
2025-07-18,86.046501
2025-07-21,86.148598
2025-07-22,86.195297
2025-07-23,86.342796
2025-07-24,86.398697
2025-07-25,86.430298
2025-07-28,86.506104
2025-07-29,86.777603
2025-07-30,87.063202
2025-07-31,87.714600
2025-08-01,87.489403
2025-08-04,87.245300
2025-08-05,87.893303
2025-08-06,87.723099
2025-08-07,87.762497
2025-08-08,87.433197
2025-08-11,87.488297
2025-08-12,87.664497
2025-08-13,87.595596
2025-08-14,87.449997
2025-08-15,87.691803
2025-08-18,87.512802
2025-08-19,87.295097
2025-08-20,87.079102
2025-08-21,87.018204
2025-08-22,87.293404
2025-08-25,87.330101
2025-08-26,87.608597
2025-08-27,87.600700
2025-08-28,87.659103
2025-08-29,87.591698
2025-09-01,88.174301
2025-09-02,88.001404
2025-09-03,87.998299
2025-09-04,88.072998
2025-09-05,88.192902
2025-09-08,88.186302
2025-09-09,87.980499
2025-09-10,88.218300
2025-09-11,88.053398
2025-09-12,88.267601
2025-09-15,88.277298
2025-09-16,88.123497
2025-09-17,87.884598
2025-09-18,87.910698
2025-09-19,88.206902
2025-09-22,88.099197
2025-09-23,88.304398
2025-09-24,88.807999
2025-09-25,88.778603
2025-09-26,88.773102
2025-09-29,88.676804
2025-09-30,88.704498
2025-10-01,88.840698
2025-10-02,88.682999
2025-10-03,88.720200
2025-10-06,88.735100
2025-10-07,88.721100
2025-10-08,88.742599
2025-10-09,88.777199
2025-10-10,88.865402
2025-10-13,88.757301
2025-10-14,88.665100
2025-10-15,88.782501
2025-10-16,87.809502
2025-10-17,87.990700
2025-10-20,88.002296
2025-10-21,87.879997
2025-10-22,88.001602
2025-10-23,87.740303
2025-10-24,87.778999
2025-10-27,87.829002
2025-10-28,88.222099
2025-10-29,88.225502
2025-10-30,88.345596
2025-10-31,88.634499
2025-11-03,88.775398
2025-11-04,88.723396
2025-11-05,88.732002
2025-11-06,88.556900
2025-11-07,88.672997
2025-11-10,88.657997
2025-11-11,88.707100
2025-11-12,88.466499
2025-11-13,88.594002
2025-11-14,88.816101
2025-11-17,88.681999
2025-11-18,88.635902
2025-11-19,88.556801
2025-11-20,88.487198
2025-11-21,88.692200
2025-11-24,89.634003
2025-11-25,89.147797
2025-11-26,89.150597
2025-11-27,89.163002
2025-11-28,89.364799
2025-12-01,89.349998
2025-12-02,89.612701
2025-12-03,89.917198
2025-12-04,90.170502
2025-12-05,89.836403
2025-12-08,89.938004
2025-12-09,90.129997
2025-12-10,89.916901
2025-12-11,89.792999
2025-12-12,90.252998
2025-12-15,90.577003
2025-12-16,90.776901
2025-12-17,90.948898
2025-12-18,90.413696
2025-12-19,90.255798
2025-12-22,89.570000
2025-12-23,89.603897
2025-12-24,89.507896
2025-12-26,90.105904
2025-12-29,89.829300
2025-12-30,89.900002
