Date,HCLTECH.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,JINDALSTEL.NS,KOTAKBANK.NS,NESTLEIND.NS,TATASTEEL.NS,TCS.NS
2022-06-13,858.0043334960938,638.317138671875,356.0960693359375,2047.404296875,667.3734130859375,1292.32470703125,224.54586791992188,346.33160400390625,346.1962585449219,809.8145751953125,87.30574035644531,2880.0849609375
2022-06-14,862.4163818359375,631.2921142578125,348.1763000488281,2023.26708984375,664.9484252929688,1306.8856201171875,225.224609375,344.1575012207031,346.66448974609375,810.6314086914062,87.67539978027344,2871.989501953125
2022-06-15,856.3607177734375,629.1027221679688,347.39892578125,2018.142822265625,666.6459350585938,1290.2381591796875,223.48526000976562,344.4538879394531,346.05670166015625,807.3088989257812,89.01119232177734,2868.18798828125
2022-06-16,834.7763671875,616.520263671875,326.60357666015625,2018.283935546875,658.1582641601562,1267.557861328125,221.1944122314453,322.8113098144531,333.9313659667969,810.75390625,83.64482116699219,2810.66845703125
2022-06-17,829.4126586914062,620.5861206054688,324.2713928222656,1984.2022705078125,666.2579345703125,1258.576416015625,223.4004364013672,325.3313293457031,333.4929504394531,799.6260375976562,84.108642578125,2763.16748046875
2022-06-20,830.537353515625,636.1759643554688,312.41607666015625,2064.54052734375,665.3848876953125,1282.93505859375,224.07919311523438,309.6181640625,334.6088562011719,815.2271118164062,79.90646362304688,2784.189453125
2022-06-21,853.5057983398438,643.1047973632812,329.6645812988281,2073.096435546875,675.2305908203125,1315.367919921875,229.0002899169922,323.058349609375,335.0671691894531,815.4529418945312,82.0771255493164,2873.241943359375
2022-06-22,831.6187133789062,640.073486328125,307.5088195800781,2071.0751953125,666.0154418945312,1303.8917236328125,225.09735107421875,303.8369445800781,332.7158508300781,806.0043334960938,77.74507141113281,2883.08203125
2022-06-23,840.2265625,642.43115234375,308.6263122558594,2117.84912109375,678.1891479492188,1317.6812744140625,225.2670440673828,306.2087097167969,335.58526611328125,815.669189453125,78.04190063476562,2959.879150390625
2022-06-24,836.2904052734375,651.4049682617188,313.1934509277344,2166.080078125,692.0604248046875,1307.3843994140625,225.5640106201172,313.86767578125,338.4347839355469,827.9381103515625,79.11333465576172,2945.834228515625
2022-06-27,858.4801025390625,652.5838012695312,320.6273498535156,2181.82861328125,695.843505859375,1337.776123046875,229.04269409179688,318.7100524902344,337.06982421875,834.0208129882812,80.5047836303711,2965.15673828125
2022-06-28,866.7849731445312,647.603759765625,333.84307861328125,2179.00732421875,689.0048217773438,1342.81103515625,230.65480041503906,329.1361083984375,332.5364685058594,836.2142333984375,81.52982330322266,2968.24267578125
2022-06-29,854.3275146484375,646.6654052734375,334.4261169433594,2099.844482421875,681.6812133789062,1327.4791259765625,232.5214385986328,336.69622802734375,327.2857971191406,840.7860717773438,81.78028106689453,2943.5087890625
2022-06-30,841.956787109375,648.6141357421875,329.0815124511719,2097.164794921875,685.997802734375,1326.2542724609375,232.0547637939453,325.3807678222656,331.00213623046875,839.3901977539062,80.43057250976562,2922.576416015625
2022-07-01,843.7733154296875,651.380859375,331.5108642578125,2145.8193359375,682.7968139648438,1342.130859375,241.2605743408203,329.0372619628906,332.3272399902344,855.008056640625,80.96859741210938,2965.514892578125
2022-07-04,851.7755126953125,652.2950439453125,330.8792724609375,2233.114990234375,698.510986328125,1349.9327392578125,247.6664581298828,328.3948974609375,332.9549560546875,864.593505859375,79.27102661132812,2893.906005859375
2022-07-05,849.6561889648438,650.8274536132812,335.4950256347656,2257.841552734375,697.8805541992188,1339.0008544921875,243.42417907714844,326.71490478515625,331.39068603515625,864.1345825195312,79.79049682617188,2877.134033203125
2022-07-06,853.5057983398438,659.80126953125,331.3165588378906,2348.944580078125,704.1857299804688,1353.244140625,245.46046447753906,329.827880859375,339.6502990722656,883.5289916992188,79.60497283935547,2916.89599609375
2022-07-07,856.3172607421875,671.6139526367188,351.431640625,2325.017578125,719.7545166015625,1359.639892578125,247.70889282226562,346.2821960449219,346.4253845214844,874.70263671875,83.48712158203125,2941.138427734375
2022-07-08,850.8671875,672.2394409179688,347.4474792480469,2347.48779296875,733.0438232421875,1373.9285888671875,248.64222717285156,339.36444091796875,347.67083740234375,884.9945678710938,82.17916107177734,2921.10009765625
